firm,para_order,num_words,main_topic,prob
DISCOVERYBIOMED,14,34,1,0.9634183074130059
DISCOVERYBIOMED,15,30,1,0.9570703059521677
DISCOVERYBIOMED,16,46,1,0.5914463769288992
DISCOVERYBIOMED,17,6,1,0.9163005798287752
DISCOVERYBIOMED,18,11,0,0.9525673397580976
DISCOVERYBIOMED,19,45,1,0.8032299498336022
DISCOVERYBIOMED,20,51,0,0.9904640655020768
DISCOVERYBIOMED,21,55,0,0.9836970188412454
DISCOVERYBIOMED,22,10,0,0.9219718525559689
DISCOVERYBIOMED,23,39,0,0.9908698971197438
DISCOVERYBIOMED,24,11,0,0.7066518893931875
DISCOVERYBIOMED,25,30,0,0.9881137367980425
DISCOVERYBIOMED,26,23,0,0.9837545150355193
DISCOVERYBIOMED,27,41,0,0.9913173025862345
DISCOVERYBIOMED,28,22,0,0.9735671675617159
DISCOVERYBIOMED,29,8,1,0.670550084026912
DISCOVERYBIOMED,30,17,1,0.9217786736266396
DISCOVERYBIOMED,31,18,0,0.573656326765607
DISCOVERYBIOMED,32,13,0,0.982389712545609
DISCOVERYBIOMED,33,7,1,0.8985720458269657
GLIKNIK,0,0,-1,1.0
GLIKNIK,1,55,0,0.9820928226294423
GLIKNIK,2,5,0,0.958156278782004
GLIKNIK,3,16,0,0.9855318722720772
GLIKNIK,4,6,0,0.9316827843033861
GLIKNIK,5,6,0,0.9390438440866217
GLIKNIK,6,11,0,0.9672289225668498
GLIKNIK,7,16,0,0.98357850837342
GLIKNIK,8,7,0,0.9642975290777
AVI BioPharma,0,0,-1,1.0
AVI BioPharma,1,9,1,0.9079208328835284
AVI BioPharma,2,10,0,0.9752117653539298
AVI BioPharma,3,18,0,0.9738691725578579
THE BOARD INSTITUTE,0,0,-1,1.0
THE BOARD INSTITUTE,1,6,0,0.9390438440866217
THE BOARD INSTITUTE,2,19,0,0.7118963236849158
THE BOARD INSTITUTE,3,5,0,0.9362115229456639
THE BOARD INSTITUTE,4,26,0,0.5859653286432971
THE BOARD INSTITUTE,5,30,0,0.9657525403791901
THE BOARD INSTITUTE,6,16,0,0.8651694670301652
THE BOARD INSTITUTE,7,23,0,0.6271973534524065
THE BOARD INSTITUTE,8,9,0,0.9412451269601814
THE BOARD INSTITUTE,9,10,0,0.6068006096927344
THE BOARD INSTITUTE,10,10,1,0.926711171127305
THE BOARD INSTITUTE,11,5,1,0.8122750509612856
Transposagen Biopharmaceuticals,0,0,-1,1.0
Transposagen Biopharmaceuticals,1,31,0,0.9344107276537671
Transposagen Biopharmaceuticals,2,28,0,0.9909276991078609
Transposagen Biopharmaceuticals,3,28,0,0.9784961739023568
Transposagen Biopharmaceuticals,4,31,0,0.8373090123809106
